machine_id,time_series_id,timestamp,target_value,temperature_unit,humidity,battery_level,location,status,received_at,metadata,image_desc_generation_output,image_url,observation_type
machine-10,sensor-10,2025-06-12 04:42:54.703441 UTC,26.31,C,33.49,74.8,floor-1,OK,2025-06-12 04:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 12:22:54.703441 UTC,37.42,C,74.15,90.97,floor-1,OK,2025-06-12 12:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 12:22:54.703441 UTC,23.64,C,39.22,90.44,floor-1,OK,2025-06-12 12:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 08:42:54.703441 UTC,24.94,C,49.7,94.79,floor-1,OK,2025-06-12 08:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 05:32:54.703441 UTC,34.6,C,35.3,88.37,floor-1,OK,2025-06-12 05:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 06:02:54.703441 UTC,29.84,C,34.03,85.34,floor-1,OK,2025-06-12 06:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 05:12:54.703441 UTC,22.96,C,38.45,82.27,floor-1,OK,2025-06-12 05:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 16:52:54.703441 UTC,29.34,C,74.24,76.78,floor-1,OK,2025-06-12 16:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 06:12:54.703441 UTC,32.67,C,58.62,68.07,floor-1,OK,2025-06-12 06:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 03:52:54.703441 UTC,36.46,C,42.71,88.88,floor-1,OK,2025-06-12 03:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 03:32:54.703441 UTC,27.9,C,69.29,70.51,floor-1,OK,2025-06-12 03:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 01:32:54.703441 UTC,33.47,C,54.04,76,floor-1,OK,2025-06-12 01:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 14:32:54.703441 UTC,28.82,C,41.41,74.89,floor-1,OK,2025-06-12 14:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 14:32:54.703441 UTC,29.39,C,42.02,80.27,floor-1,OK,2025-06-12 14:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 03:12:54.703441 UTC,26.78,C,46.54,65.53,floor-1,OK,2025-06-12 03:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 13:02:54.703441 UTC,36.85,C,75.51,99.77,floor-1,OK,2025-06-12 13:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 07:02:54.703441 UTC,24.34,C,47.76,66.21,floor-1,OK,2025-06-12 07:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-10,2025-06-12 11:52:54.703441 UTC,37.03,C,52.11,78.85,floor-1,OK,2025-06-12 11:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 00:52:54.703441 UTC,33.96,C,79.22,85.86,floor-1,OK,2025-06-12 00:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 12:32:54.703441 UTC,34.6,C,75.04,73,floor-1,OK,2025-06-12 12:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 10:32:54.703441 UTC,37.41,C,49.85,97.68,floor-1,OK,2025-06-12 10:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 08:12:54.703441 UTC,28.44,C,41.11,66.85,floor-1,OK,2025-06-12 08:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 07:12:54.703441 UTC,32.5,C,71.98,63.15,floor-1,OK,2025-06-12 07:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 15:22:54.703441 UTC,30.4,C,62.96,87.8,floor-1,OK,2025-06-12 15:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 04:52:54.703441 UTC,33.33,C,69.82,70.6,floor-1,OK,2025-06-12 04:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 04:02:54.703441 UTC,26.46,C,69.92,69.22,floor-1,OK,2025-06-12 04:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 15:12:54.703441 UTC,30.76,C,74.43,83.69,floor-1,OK,2025-06-12 15:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 03:42:54.703441 UTC,25.29,C,30.93,84.33,floor-1,OK,2025-06-12 03:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 13:42:54.703441 UTC,31.65,C,30.82,74.01,floor-1,OK,2025-06-12 13:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 05:12:54.703441 UTC,31.19,C,55.62,60.9,floor-1,OK,2025-06-12 05:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 10:32:54.703441 UTC,33.92,C,71.34,84.49,floor-1,OK,2025-06-12 10:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 04:32:54.703441 UTC,33.38,C,41.95,65.84,floor-1,OK,2025-06-12 04:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 13:22:54.703441 UTC,32.8,C,44.39,61.17,floor-1,OK,2025-06-12 13:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 13:32:54.703441 UTC,30.13,C,72.43,80.16,floor-1,OK,2025-06-12 13:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-10,2025-06-12 09:32:54.703441 UTC,30.96,C,43.17,61.9,floor-1,OK,2025-06-12 09:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 03:22:54.703441 UTC,37.18,C,35.25,85.58,floor-1,OK,2025-06-12 03:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-10,2025-06-12 00:22:54.703441 UTC,31.83,C,43.41,93.88,floor-1,OK,2025-06-12 00:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 16:42:54.703441 UTC,23.48,C,53.01,87.75,floor-1,OK,2025-06-12 16:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 01:02:54.703441 UTC,27.09,C,46.22,78.75,floor-1,OK,2025-06-12 01:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 09:52:54.703441 UTC,26.56,C,34.87,97.05,floor-1,OK,2025-06-12 09:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 15:22:54.703441 UTC,37.27,C,30.85,68.48,floor-1,OK,2025-06-12 15:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 03:12:54.703441 UTC,31.65,C,65.33,80.38,floor-1,OK,2025-06-12 03:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 09:12:54.703441 UTC,37.36,C,58.24,73.25,floor-1,OK,2025-06-12 09:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 08:02:54.703441 UTC,33.86,C,50.14,68.01,floor-1,OK,2025-06-12 08:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 00:12:54.703441 UTC,24.17,C,71.86,82.64,floor-1,OK,2025-06-12 00:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 17:12:54.703441 UTC,31.82,C,33.2,63.86,floor-1,OK,2025-06-12 17:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 14:22:54.703441 UTC,33.89,C,33.51,95.75,floor-1,OK,2025-06-12 14:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 03:22:54.703441 UTC,30.34,C,63.76,81.75,floor-1,OK,2025-06-12 03:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 11:22:54.703441 UTC,36.25,C,46.87,87.36,floor-1,OK,2025-06-12 11:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 11:22:54.703441 UTC,27.57,C,59.98,84.98,floor-1,OK,2025-06-12 11:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 03:52:54.703441 UTC,33.21,C,73.84,79.01,floor-1,OK,2025-06-12 03:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 10:12:54.703441 UTC,37.04,C,57.89,73.1,floor-1,OK,2025-06-12 10:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 16:32:54.703441 UTC,31.69,C,33.16,82.34,floor-1,OK,2025-06-12 16:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 15:02:54.703441 UTC,33.08,C,70.99,68.26,floor-1,OK,2025-06-12 15:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 04:42:54.703441 UTC,31.79,C,52.52,65.2,floor-1,OK,2025-06-12 04:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 08:42:54.703441 UTC,35.08,C,44.75,91.41,floor-1,OK,2025-06-12 08:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 07:32:54.703441 UTC,24.82,C,40.77,79.98,floor-1,OK,2025-06-12 07:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 15:42:54.703441 UTC,28.07,C,52.42,92.05,floor-1,OK,2025-06-12 15:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 05:02:54.703441 UTC,26.91,C,61.94,78.14,floor-1,OK,2025-06-12 05:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 16:02:54.703441 UTC,31.94,C,73.09,80.68,floor-1,OK,2025-06-12 16:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 11:02:54.703441 UTC,29.05,C,44.06,69.3,floor-1,OK,2025-06-12 11:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 11:02:54.703441 UTC,27.2,C,44.2,99.92,floor-1,OK,2025-06-12 11:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 05:22:54.703441 UTC,32.4,C,53.78,93.94,floor-1,OK,2025-06-12 05:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 11:32:54.703441 UTC,31.81,C,78.84,95.72,floor-1,OK,2025-06-12 11:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 11:32:54.703441 UTC,31,C,32.26,66.59,floor-1,OK,2025-06-12 11:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 13:12:54.703441 UTC,36.18,C,61.69,89.4,floor-1,OK,2025-06-12 13:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 12:22:54.703441 UTC,24.12,C,32.53,78.92,floor-1,OK,2025-06-12 12:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-10,2025-06-12 06:22:54.703441 UTC,32.76,C,79.25,95.23,floor-1,OK,2025-06-12 06:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 06:22:54.703441 UTC,28.49,C,54.52,98.15,floor-1,OK,2025-06-12 06:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 13:42:54.703441 UTC,24.03,C,34.92,67.82,floor-1,OK,2025-06-12 13:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 15:32:54.703441 UTC,28.72,C,41.78,73.6,floor-1,OK,2025-06-12 15:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 10:42:54.703441 UTC,24.34,C,53.3,90.04,floor-1,OK,2025-06-12 10:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 06:02:54.703441 UTC,28.04,C,41.97,90.2,floor-1,OK,2025-06-12 06:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 12:32:54.703441 UTC,31.75,C,67.08,94.11,floor-1,OK,2025-06-12 12:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 04:32:54.703441 UTC,23.81,C,75.31,70.92,floor-1,OK,2025-06-12 04:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 16:22:54.703441 UTC,34.32,C,51.85,87.47,floor-1,OK,2025-06-12 16:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 05:42:54.703441 UTC,28.31,C,70.38,84.38,floor-1,OK,2025-06-12 05:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 08:12:54.703441 UTC,30.51,C,67.69,88.86,floor-1,OK,2025-06-12 08:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 05:22:54.703441 UTC,23.78,C,67.18,96.75,floor-1,OK,2025-06-12 05:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 15:22:54.703441 UTC,33.67,C,47.04,69.39,floor-1,OK,2025-06-12 15:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 02:12:54.703441 UTC,22.26,C,63.04,62.28,floor-1,OK,2025-06-12 02:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 03:42:54.703441 UTC,35.64,C,37.17,74.34,floor-1,OK,2025-06-12 03:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 01:42:54.703441 UTC,24.48,C,77.53,91.41,floor-1,OK,2025-06-12 01:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 01:12:54.703441 UTC,34.91,C,47.36,92.09,floor-1,OK,2025-06-12 01:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 12:02:54.703441 UTC,26.17,C,46.26,82.13,floor-1,OK,2025-06-12 12:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 12:32:54.703441 UTC,28.72,C,41.33,80.31,floor-1,OK,2025-06-12 12:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 16:02:54.703441 UTC,23.65,C,52.45,80.64,floor-1,OK,2025-06-12 16:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 01:22:54.703441 UTC,22.49,C,41.48,84.34,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 08:12:54.703441 UTC,30.97,C,74.91,94.6,floor-1,OK,2025-06-12 08:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 11:32:54.703441 UTC,26.45,C,70.05,81.91,floor-1,OK,2025-06-12 11:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 14:02:54.703441 UTC,28.01,C,48.76,80.9,floor-1,OK,2025-06-12 14:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 14:42:54.703441 UTC,37.41,C,43.25,67.64,floor-1,OK,2025-06-12 14:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 07:22:54.703441 UTC,36.92,C,52.76,73.12,floor-1,OK,2025-06-12 07:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 02:22:54.703441 UTC,24.09,C,32.68,94.35,floor-1,OK,2025-06-12 02:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 13:22:54.703441 UTC,37.03,C,79.07,70.92,floor-1,OK,2025-06-12 13:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 11:12:54.703441 UTC,34.82,C,31.41,77.2,floor-1,OK,2025-06-12 11:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 10:12:54.703441 UTC,31.12,C,67.52,73.55,floor-1,OK,2025-06-12 10:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 16:42:54.703441 UTC,32.23,C,52.06,85.04,floor-1,OK,2025-06-12 16:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-10,2025-06-12 05:22:54.703441 UTC,28.4,C,72.27,97.98,floor-1,OK,2025-06-12 05:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 13:02:54.703441 UTC,36.68,C,77.4,62.62,floor-1,OK,2025-06-12 13:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 03:42:54.703441 UTC,34.19,C,32.31,78.4,floor-1,OK,2025-06-12 03:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 13:12:54.703441 UTC,23.11,C,37.68,99.42,floor-1,OK,2025-06-12 13:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 09:42:54.703441 UTC,28.58,C,37.81,83.01,floor-1,OK,2025-06-12 09:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 00:22:54.703441 UTC,32.7,C,68.84,93.08,floor-1,OK,2025-06-12 00:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 00:22:54.703441 UTC,28.52,C,39.76,63.09,floor-1,OK,2025-06-12 00:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-10,2025-06-12 04:32:54.703441 UTC,35.36,C,69.91,60.87,floor-1,OK,2025-06-12 04:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 10:12:54.703441 UTC,28.49,C,45.65,70.08,floor-1,OK,2025-06-12 10:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 11:02:54.703441 UTC,32.17,C,56.28,71.12,floor-1,OK,2025-06-12 11:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 10:22:54.703441 UTC,22.35,C,36.8,66.52,floor-1,OK,2025-06-12 10:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-10,2025-06-12 09:32:54.703441 UTC,30.67,C,78.58,73.7,floor-1,OK,2025-06-12 09:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 09:52:54.703441 UTC,31.8,C,53.16,60.47,floor-1,OK,2025-06-12 09:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 04:52:54.703441 UTC,33.73,C,48.45,62.41,floor-1,OK,2025-06-12 04:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 15:02:54.703441 UTC,33.78,C,67.85,97.02,floor-1,OK,2025-06-12 15:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-10,2025-06-12 04:42:54.703441 UTC,26.45,C,68.67,75.37,floor-1,OK,2025-06-12 04:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 14:02:54.703441 UTC,26.89,C,48.34,94.08,floor-1,OK,2025-06-12 14:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-10,2025-06-12 01:12:54.703441 UTC,30.13,C,79.09,91.21,floor-1,OK,2025-06-12 01:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 05:32:54.703441 UTC,30.09,C,43.18,72.79,floor-1,OK,2025-06-12 05:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-10,2025-06-12 12:02:54.703441 UTC,30.18,C,63.78,73.57,floor-1,OK,2025-06-12 12:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 10:02:54.703441 UTC,27.7,C,79.76,97.59,floor-1,OK,2025-06-12 10:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 10:02:54.703441 UTC,31.83,C,74.18,61.3,floor-1,OK,2025-06-12 10:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-10,2025-06-12 01:22:54.703441 UTC,29.51,C,31.29,90.44,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 03:42:54.703441 UTC,33.53,C,38.89,76.13,floor-1,OK,2025-06-12 03:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-10,2025-06-12 09:22:54.703441 UTC,30.03,C,76,85.06,floor-1,OK,2025-06-12 09:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-10,2025-06-12 02:32:54.703441 UTC,23.43,C,44.73,68.38,floor-1,OK,2025-06-12 02:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-10,2025-06-12 02:02:54.703441 UTC,23.38,C,78.63,80.22,floor-1,OK,2025-06-12 02:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-10,2025-06-12 00:42:54.703441 UTC,25.7,C,34.43,74.08,floor-1,OK,2025-06-12 00:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
